Date,close,high,low,open,volume,ticker,normalized_close,daily_return,log_ret,sma_10,sma_60,dist_sma_60,rsi,volatility
2016-02-29,437.6969909667969,441.5069885253906,431.6929931640625,433.43798828125,-0.9690515064070294,BTC-USD,100.77428337613634,0.009672328710496725,0.20820288373461715,431.98169860839846,407.7336496988932,0.09161837072440367,1.091889185837824,-0.9885124775136855
2016-03-01,435.12298583984375,439.65301513671875,432.3190002441406,437.9169921875,-0.968354480787301,BTC-USD,100.18165073888142,-0.005880792374806099,-0.18751234471554973,431.77759704589846,407.746799214681,0.0610088009607029,0.8125423641231865,-0.9793622173271695
2016-03-02,423.989013671875,435.9169921875,423.989013671875,435.1310119628906,-0.9683515605743407,BTC-USD,97.61819225158736,-0.02558810389315269,-0.6979099600251554,430.29669799804685,407.58931630452474,-0.06873461582765969,0.06919625428625673,-0.9065678057010516
2016-03-03,421.6510009765625,425.37298583984375,419.4110107421875,423.9119873046875,-0.9670985477284018,BTC-USD,97.0798939338996,-0.005514323767648155,-0.17811733340013988,428.68699951171874,407.44998321533205,-0.09469087381873717,-0.23137360362982703,-0.9015550253500253
2016-03-04,410.9389953613281,425.1780090332031,410.9389953613281,421.83599853515625,-0.9675711094139251,BTC-USD,94.61358799240345,-0.02540490972492626,-0.6931180652108849,427.7072998046875,407.0807830810547,-0.2170623816763478,-0.5319130117202985,-0.8557308789657128
2016-03-05,400.57000732421875,411.2569885253906,394.0350036621094,410.781005859375,-0.9653855194715811,BTC-USD,92.2262575781199,-0.025232426598970514,-0.688607167298753,425.2688018798828,406.55761667887367,-0.33379018348236994,-1.5200550051015747,-0.9118439088764259
2016-03-06,407.7070007324219,411.9070129394531,395.77801513671875,400.5249938964844,-0.9675536164076882,BTC-USD,93.869461463491,0.017817093835551523,0.41300353368080456,423.58510131835936,406.2009831746419,-0.2448885371010683,-1.2453964651439897,-0.9115596188992997
2016-03-07,414.3210144042969,415.9169921875,406.3089904785156,407.7569885253906,-0.9678211207941075,BTC-USD,95.39225577503274,0.016222467752560865,0.37303588644019386,421.802001953125,405.47220001220705,-0.1575263644758691,-0.9378112616169121,-0.9166776895805366
2016-03-08,413.97198486328125,416.2430114746094,411.093994140625,414.4649963378906,-0.9685794801135151,BTC-USD,95.3118960682062,-0.0008424133193375427,-0.05864787859366968,419.9472991943359,404.8178995768229,-0.15371971981603927,-0.46721097965550673,-0.9527907318117805
2016-03-09,414.8599853515625,416.0320129394531,411.6059875488281,413.8940124511719,-0.9685941750240743,BTC-USD,95.51634712610937,0.0021450738715436124,0.017455270590514882,418.08289794921876,404.27204945882164,-0.1364686511725776,-0.6165935310453121,-0.9708684864464904
