Date,close,high,low,open,volume,ticker,normalized_close,daily_return,log_ret,sma_10,sma_60,dist_sma_60,rsi,volatility
2016-03-30,4869.2900390625,4899.14013671875,4859.35009765625,4875.4599609375,-0.9703381680754769,^IXIC,99.31064276273491,0.004677470345696433,0.2923532110022963,4799.020068359375,4609.939697265625,0.774022517674768,1.1549357958664124,-0.6252999382972738
2016-03-31,4869.85009765625,4891.2998046875,4864.41015625,4869.56982421875,-0.9340462061716658,^IXIC,99.32206532710957,0.00011501853232331882,-0.023382139788387133,4809.608056640625,4609.3857014973955,0.7787397548770485,1.3098638887866776,-0.6245673516064154
2016-04-01,4914.5400390625,4917.08984375,4832.06005859375,4842.5498046875,-0.9096286913247793,^IXIC,100.23353019580287,0.0091768618150605,0.6023234837297405,4823.563037109375,4609.770865885416,0.9611289303521903,1.1397868220512077,-0.6015476228496236
2016-04-04,4891.7998046875,4917.75,4885.169921875,4911.2099609375,-0.9781108840970372,^IXIC,99.76973623934525,-0.004627133809929851,-0.35308356129358054,4833.17802734375,4610.704866536458,0.8633869389640527,0.832014020000028,-0.5819797958516354
2016-04-05,4843.93017578125,4872.7001953125,4838.6201171875,4855.89990234375,-0.965072779802807,^IXIC,98.79342068258934,-0.009785688461817155,-0.7135241159082502,4836.684033203125,4613.279866536458,0.6551317535636931,0.5313973105395616,-0.5307363826674023
2016-04-06,4920.72021484375,4921.509765625,4849.27978515625,4849.580078125,-0.942082513059135,^IXIC,100.35957674967395,0.015852837732144742,1.059704919494081,4846.5900390625,4617.898038736979,0.9509147497039795,0.742341063797865,-0.5456038436779831
2016-04-07,4848.3701171875,4901.490234375,4831.490234375,4893.56982421875,-0.8474662502888273,^IXIC,98.88397463015589,-0.01470315207883599,-1.058871492172892,4854.541064453125,4621.404370117188,0.638325472667156,0.0617112013633198,-0.4310577786098267
2016-04-08,4850.68994140625,4892.60009765625,4835.35986328125,4883.990234375,-1.0532664261086495,^IXIC,98.93128814658486,0.0004784750674307059,0.001822890902912197,4862.26005859375,4624.150537109375,0.6360211869423409,-0.041545059884550185,-0.4381302660372782
2016-04-11,4833.39990234375,4897.5498046875,4833.39990234375,4873.39013671875,-1.0810977641213328,^IXIC,98.57865257160066,-0.003564449443554274,-0.2790633423591406,4868.921044921875,4629.272867838542,0.5430706500759259,-0.24588148492469747,-0.54355598282967
2016-04-12,4872.08984375,4879.60009765625,4808.91015625,4838.81982421875,-0.9436833453911189,^IXIC,99.3677456259645,0.008004705215368002,0.5217050621499056,4871.468017578125,4633.557698567708,0.6832739012076183,-0.09272050901284823,-0.5237403800806271
2016-04-13,4947.419921875,4951.91015625,4903.60009765625,4904.7900390625,-0.8297799460908849,^IXIC,100.90412534825377,0.01546155357164336,1.0329804727288072,4879.281005859375,4641.207698567709,0.9585298027994354,0.6582640435543049,-0.4651774021275808
2016-04-14,4945.89013671875,4961.2998046875,4931.81005859375,4947.6201171875,-1.0166337247928097,^IXIC,100.87292491740301,-0.00030920867450245915,-0.05281309068268082,4886.885009765625,4649.023364257812,0.9182576317217988,0.6277184598219865,-0.47436801781780835
2016-04-15,4938.22021484375,4950.43017578125,4925.4599609375,4938.830078125,-0.9915733053949256,^IXIC,100.71649454146818,-0.0015507667301498662,-0.13901854888786305,4889.25302734375,4656.7988688151045,0.8532604017361409,0.6200167177060703,-0.47007821356059026
2016-04-18,4960.02001953125,4960.7900390625,4915.6298828125,4919.35986328125,-0.9996288994189247,^IXIC,101.16110815007437,0.004414506388753514,0.274194291429203,4896.075048828125,4664.931534830729,0.9068855404989364,0.35937940204109775,-0.46989244906745375
2016-04-19,4940.330078125,4968.669921875,4915.52001953125,4968.2998046875,-0.9019138367128088,^IXIC,100.75952584108714,-0.003969730228651547,-0.30728345451774197,4905.7150390625,4670.750699869792,0.801696141990262,0.07607135936965398,-0.4585899861800288
2016-04-20,4948.1298828125,4969.31982421875,4928.2900390625,4941.990234375,-0.9295008709961132,^IXIC,100.91860521625793,0.0015788023399563311,0.07807274531465115,4908.456005859375,4677.911360677083,0.8026128270052618,0.11691003544517564,-0.4592633156115746
2016-04-21,4945.89013671875,4966.60986328125,4932.64013671875,4949.1201171875,-0.9443841113517062,^IXIC,100.87292491740301,-0.00045264496825958567,-0.06276687261088575,4918.2080078125,4684.215030924479,0.766508228841988,-0.17599797074404516,-0.5214492452475008
2016-04-22,4906.22998046875,4921.66015625,4872.02001953125,4898.240234375,-0.7767531787246079,^IXIC,100.06404403791933,-0.008018810599038417,-0.5898571361965408,4923.76201171875,4691.516031901042,0.5748081086094007,-0.3051713640323808,-0.48357807245120704
2016-04-25,4895.7900390625,4904.8701171875,4878.3701171875,4891.47998046875,-1.0574838799631934,^IXIC,99.85111827602333,-0.0021278948291887367,-0.1791269526840977,4930.001025390625,4698.001196289062,0.5052080828808292,-0.004528190836264111,-0.4817664229864168
2016-04-26,4888.27978515625,4915.0,4875.419921875,4903.81005859375,-0.9014188002085407,^IXIC,99.69794437659289,-0.0015340228740055029,-0.13785525497681259,4931.62001953125,4702.573356119791,0.45564893981986726,-0.7135699388031895,-0.5832986216815437
2016-04-27,4863.14013671875,4872.91015625,4826.3798828125,4855.3798828125,-0.8282819784870606,^IXIC,99.18521364477597,-0.005142841560304978,-0.3890331553013332,4923.192041015625,4706.619523111979,0.33726980929905076,-0.24453479123682348,-0.5795951921530912
2016-04-28,4805.2900390625,4889.16015625,4796.31982421875,4857.60009765625,-0.6851585673439885,^IXIC,98.00534340988743,-0.011895626288754735,-0.8614918985463943,4909.13203125,4711.425187174479,0.0841324237616169,-0.8250963157307912,-0.5220829904389827
2016-04-29,4775.35986328125,4807.89013671875,4740.83984375,4805.7900390625,-0.5468955146064578,^IXIC,97.3949084242956,-0.006228588813150915,-0.4647807250561515,4892.84599609375,4715.94384765625,-0.054920660103590445,-0.9217992147966891,-0.5545419426744818
2016-05-02,4817.58984375,4821.56982421875,4768.27978515625,4786.5498046875,-0.8657761719012371,^IXIC,98.25620164580529,0.008843308499840052,0.5793919364879314,4878.602978515625,4721.0776774088545,0.09400551850798011,-0.8855353698641136,-0.5184184696991656
2016-05-03,4763.22021484375,4791.43017578125,4749.7099609375,4780.8798828125,-0.7989912471436128,^IXIC,97.14731662352582,-0.01128564918758812,-0.8186823847712634,4860.8919921875,4727.745678710938,-0.15166532114288225,-2.1262433039108157,-0.5061794526377084
2016-05-04,4725.64013671875,4751.64013671875,4713.91015625,4735.27978515625,-0.8205542657840702,^IXIC,96.38085956639269,-0.007889636932570943,-0.5808246797705715,4838.643017578125,4735.110514322917,-0.3321022105274208,-2.2590286196974114,-0.6152494010193237
2016-05-05,4717.08984375,4744.5498046875,4709.75,4742.419921875,-0.8607036549938666,^IXIC,96.20647375578697,-0.0018093406864211348,-0.15698567576159286,4815.76298828125,4742.582682291667,-0.3961863099510899,-2.2619430360624757,-0.6974022843049562
2016-05-06,4736.16015625,4736.16015625,4684.27978515625,4695.89990234375,-0.8784156753738488,^IXIC,96.59541854586274,0.004042813075792351,0.2485189787392639,4798.756005859375,4750.125520833333,-0.34994872406388094,-2.2989842280693167,-0.6848955410507084
2016-05-09,4750.2099609375,4771.93994140625,4735.06005859375,4736.35009765625,-1.0299482780439686,^IXIC,96.88196856096005,0.0029664969561806753,0.17411706697060614,4784.197998046875,4758.181689453125,-0.32593810181526883,-2.039335120592832,-0.680223117853297
2016-05-10,4809.8798828125,4811.2998046875,4758.2001953125,4768.91015625,-0.943143305568281,^IXIC,98.09895466108345,0.012561533567081229,0.8345894616347689,4776.3580078125,4766.054524739583,-0.11954358937153729,-1.4434036809876878,-0.6328829927797459
2016-05-11,4760.68994140625,4812.18994140625,4760.35986328125,4799.2998046875,-0.8795021840650346,^IXIC,97.09571093164307,-0.010226854433938004,-0.7444365476992206,4766.11298828125,4771.466691080729,-0.3370111119005177,-1.6520659777003033,-0.7288604141182049
2016-05-12,4737.330078125,4779.4599609375,4710.169921875,4778.18994140625,-0.8336373733968702,^IXIC,96.61927945627399,-0.004906823080007117,-0.37257817487799916,4759.3169921875,4774.854524739583,-0.44333803236711816,-1.5846805989836865,-0.7261124247676685
2016-05-13,4717.68017578125,4759.2900390625,4708.259765625,4731.06982421875,-0.9830612491397182,^IXIC,96.21851375607378,-0.004147885416404651,-0.31969221435914597,4753.5490234375,4778.690193684896,-0.5365294080559606,-1.623356940257741,-0.7244028485301921
2016-05-16,4775.4599609375,4791.25,4724.72998046875,4728.85986328125,-0.9551077592623451,^IXIC,97.39694994626316,0.012247499407202156,0.8130722286762012,4749.33603515625,4783.207356770833,-0.3248812162360519,-1.1000177632303074,-0.6448972172816316
2016-05-17,4715.72998046875,4776.14990234375,4703.39013671875,4768.85009765625,-0.8369933351530773,^IXIC,96.1787389329592,-0.012507691606113647,-0.9044745391498292,4744.58701171875,4785.626025390625,-0.5714322349438709,-1.2536028415443465,-0.5960689959966654
2016-05-18,4739.1201171875,4762.27978515625,4704.490234375,4705.77978515625,-0.8312907717857292,^IXIC,96.65578784424044,0.004960024601837976,0.3118596380186501,4745.935009765625,4789.551692708334,-0.49404552972876664,-0.8135968850470968,-0.5795866529602762
2016-05-19,4712.52978515625,4735.27001953125,4678.3798828125,4717.35986328125,-0.9137175642691236,^IXIC,96.11346998185934,-0.005610816221942594,-0.4216714436234565,4745.47900390625,4792.38369140625,-0.61049200658881,-0.7957039515606866,-0.5761629347798346
2016-05-20,4769.56005859375,4781.7001953125,4729.0,4729.43994140625,-0.8078761880383988,^IXIC,97.27661965390128,0.012101838298643086,0.8030894429937154,4748.818994140625,4795.506355794271,-0.39685532526737877,-0.6956682012296102,-0.509584408334737
