Date,close,high,low,open,volume,ticker,normalized_close,daily_return,log_ret,sma_10,sma_60,dist_sma_60,rsi,volatility
2016-03-30,2063.949951171875,2072.2099609375,2058.27001953125,2058.27001953125,-0.4476542761443966,^GSPC,102.5483646577745,0.004350315260639448,0.32530277507118766,2044.7450073242187,1949.416328938802,1.0866359138957322,1.528172031514425,-0.547795272253371
2016-03-31,2059.739990234375,2067.919921875,2057.4599609375,2063.77001953125,-0.32610727167196724,^GSPC,102.33919068571737,-0.00203975921756705,-0.19719308240739303,2047.9970092773438,1950.200994873047,1.0261741985310049,1.351486027454098,-0.5406052774816671
2016-04-01,2072.780029296875,2075.070068359375,2043.97998046875,2056.6201171875,-0.2923479972442004,^GSPC,102.98709141614624,0.006330915127309877,0.4865753634129476,2051.216015625,1951.1354960123697,1.1706769262644239,1.0995544963720292,-0.5301333113403258
2016-04-04,2066.1298828125,2074.02001953125,2062.570068359375,2073.18994140625,-0.5493892258748608,^GSPC,102.6566756295037,-0.003208322345054082,-0.2931044825354814,2052.87099609375,1952.3999938964844,1.0749060057076483,0.9222362062269924,-0.5163550092344698
2016-04-05,2045.1700439453125,2062.5,2042.56005859375,2062.5,0.10149075222383849,^GSPC,101.61527576508347,-0.010144492387214377,-0.86472478306559,2052.227990722656,1954.1013285319011,0.8024495820510896,0.30448321104112036,-0.44012375535525056
2016-04-06,2066.659912109375,2067.330078125,2043.0899658203125,2045.56005859375,-0.2915601835799396,^GSPC,102.68301039483285,0.010507619269939372,0.8256303198676559,2053.9139770507813,1956.511826578776,1.0292184587081765,0.4843751864897775,-0.49022752383232765
2016-04-07,2041.9100341796875,2063.010009765625,2033.800048828125,2063.010009765625,-0.24249203621950063,^GSPC,101.45330058247623,-0.011975786526205012,-1.0163129306624983,2054.433984375,1958.4824930826824,0.708745310449109,-0.39731944680540987,-0.3921005534974929
2016-04-08,2047.5999755859375,2060.6298828125,2041.68994140625,2045.5400390625,-0.672113087796371,^GSPC,101.73600810931245,0.0027865779152880243,0.19774885906283868,2055.599987792969,1960.2978251139323,0.7540577137020839,-0.46847789860572286,-0.39183504516453455
2016-04-11,2041.989990234375,2062.929931640625,2041.8800048828125,2050.22998046875,-0.46950881075666745,^GSPC,101.45727323823179,-0.0027397858070188352,-0.2546352156080127,2056.0939819335936,1962.8263244628906,0.655725434801025,-0.629360575508638,-0.5143275916308203
2016-04-12,2061.719970703125,2065.050048828125,2039.739990234375,2043.719970703125,0.18398748679494722,^GSPC,102.43756698549605,0.0096621337827838,0.7571090800616767,2056.7649780273437,1965.1576578776042,0.8617083747937859,-0.20005994976597752,-0.4709846933542396
